run,block_size,n_blocks,fraction,corrupted_images,corrupted_pixel_fraction,algorithm,k,rre,accuracy,accuracy_hungarian,nmi,iterations,converged,final_cost,seconds
0,15,2,0.5,180,0.170698,"L2,1-NMF",40,0.43438270046969796,0.3638888888888889,0.3472222222222222,0.5861933226871578,400,0,1075.8845521836658,2.852549903999943
0,15,2,0.5,180,0.170698,L1-Reg Robust,40,0.4217500583563543,0.31666666666666665,0.3,0.5576778825947734,400,0,906.9651293027631,4.079720307999878
0,15,2,0.75,270,0.253168,F-norm MU,40,0.533324945509245,0.25833333333333336,0.25,0.4769520458952768,400,0,4078.5306894852165,1.690170764999948
0,15,2,0.75,270,0.253168,L1-NMF,40,0.5196829709124322,0.25,0.24166666666666667,0.4756947609729804,400,0,38246.83195945692,3.1092255869998553
0,15,2,0.75,270,0.253168,Hypersurface,40,0.5270209824597906,0.275,0.2611111111111111,0.49774885139035263,400,0,18883.18627166574,3.5555507130000024
0,15,2,0.75,270,0.253168,"L2,1-NMF",40,0.5315178751275804,0.24444444444444444,0.24166666666666667,0.4793770515745414,400,0,1196.4852472731534,2.7976623499998823
0,15,2,0.75,270,0.253168,L1-Reg Robust,40,0.5105360187959787,0.2388888888888889,0.22777777777777777,0.47932145036432416,400,0,1033.179141939354,4.219998960000112
0,15,2,1.0,360,0.341486,F-norm MU,40,0.6073855472973746,0.2,0.18888888888888888,0.4430168669182032,400,0,4684.001261632245,1.6108454979998896
0,15,2,1.0,360,0.341486,L1-NMF,40,0.5900120970047282,0.23333333333333334,0.21944444444444444,0.47360857643768045,400,0,41923.762271666805,3.271328148000066
0,15,2,1.0,360,0.341486,Hypersurface,40,0.6028204917722839,0.2111111111111111,0.20277777777777778,0.4452012565699499,400,0,21008.522581329886,3.4878800089998094
0,15,2,1.0,360,0.341486,"L2,1-NMF",40,0.6073220475988839,0.20555555555555555,0.19444444444444445,0.44765449377681643,400,0,1292.8504612267247,2.6189449500000137
0,15,2,1.0,360,0.341486,L1-Reg Robust,40,0.5772378082941979,0.25833333333333336,0.2388888888888889,0.4761752368933933,400,0,1169.7309392213383,3.9605089249998855
1,0,0,0.0,0,0.0,F-norm MU,40,0.12906043950142945,0.7472222222222222,0.725,0.8542818667926418,400,0,1536.333526982311,1.589454263999869
1,0,0,0.0,0,0.0,L1-NMF,40,0.18684771353754,0.6055555555555555,0.5638888888888889,0.7741187582098894,400,0,25518.016028023572,3.2198740789999647
1,0,0,0.0,0,0.0,Hypersurface,40,0.13931520972817726,0.725,0.6833333333333333,0.8375172024027596,400,0,9854.120480955356,3.5916273889999957
1,0,0,0.0,0,0.0,"L2,1-NMF",40,0.12973265206602247,0.7333333333333333,0.7083333333333334,0.8410205402218693,400,0,737.0485015281146,2.858008348999874
1,0,0,0.0,0,0.0,L1-Reg Robust,40,0.1731344839545973,0.6527777777777778,0.6166666666666667,0.7997981700021202,400,0,549.3843597609965,4.150218499999937
1,5,1,1.0,360,0.022523,F-norm MU,40,0.18566881282546896,0.6555555555555556,0.6166666666666667,0.7799167059671047,400,0,2872.1595371466474,1.63413540800002
1,5,1,1.0,360,0.022523,L1-NMF,40,0.1882920920098089,0.6277777777777778,0.575,0.7829582031458987,400,0,29478.703252038584,3.0457139449999886
1,5,1,1.0,360,0.022523,Hypersurface,40,0.14493266265601099,0.7138888888888889,0.6805555555555556,0.83717852309267,400,0,13656.156715106394,3.621745128999919
1,5,1,1.0,360,0.022523,"L2,1-NMF",40,0.18492328213115372,0.6222222222222222,0.6,0.750605075027341,400,0,1010.7820026009169,3.1278088940000544
1,5,1,1.0,360,0.022523,L1-Reg Robust,40,0.17597241099436278,0.675,0.6222222222222222,0.8036071260519742,400,0,673.9319478239945,3.9792768310001065
1,10,1,1.0,360,0.09009,F-norm MU,40,0.3323343523205684,0.2611111111111111,0.25555555555555554,0.4905556012558162,400,0,3353.895180333847,1.6129043879998335
1,10,1,1.0,360,0.09009,L1-NMF,40,0.22806477029683755,0.5,0.4638888888888889,0.6856933462200334,400,0,37921.91653256597,3.286527218999936
1,10,1,1.0,360,0.09009,Hypersurface,40,0.32008274693705274,0.30833333333333335,0.28888888888888886,0.513466245505277,400,0,16292.08807369075,3.6154954690000523
1,10,1,1.0,360,0.09009,"L2,1-NMF",40,0.3321389072973352,0.22777777777777777,0.21944444444444444,0.4653243283457913,400,0,1088.7456454469198,2.9546861199999057
1,10,1,1.0,360,0.09009,L1-Reg Robust,40,0.22874787837011898,0.5,0.4777777777777778,0.677370355663675,400,0,931.4540125672208,4.064539433999926
1,15,1,1.0,360,0.202703,F-norm MU,40,0.46586117117017267,0.20833333333333334,0.2,0.4446627570150513,400,0,3530.3635276632804,1.5965881460001583
1,15,1,1.0,360,0.202703,L1-NMF,40,0.44440117296578857,0.2777777777777778,0.25,0.49606554044998574,400,0,35910.57906491746,3.6181600419999995
1,15,1,1.0,360,0.202703,Hypersurface,40,0.4563314433698211,0.21388888888888888,0.20555555555555555,0.4452493530690658,400,0,17263.511430038536,4.073474521999742
1,15,1,1.0,360,0.202703,"L2,1-NMF",40,0.4656129357847422,0.20833333333333334,0.2,0.4402805498815136,400,0,1118.4868097154517,3.4910833150001963
1,15,1,1.0,360,0.202703,L1-Reg Robust,40,0.4365423595321334,0.26666666666666666,0.24166666666666667,0.47872405510302846,400,0,944.9356456099349,4.234532128999945
